Date,Weekday,Holiday,Month,Season,Temperature,Humidity,Windy,Outlook,Crowdedness,EmailCampaign,MaintenanceTask,ID,Play,PlayTimeHour,Review
2022-07-24,6,0,Jul,Summer,21.7,77.0,0,overcast,0.66,Overcast and Easy: 21.7°C and cloudy skies. A relaxed day on the course awaits.,['Pesticide Application'],B,0,0.0,
2022-07-24,6,0,Jul,Summer,21.7,77.0,0,overcast,0.66,Overcast and Easy: 21.7°C and cloudy skies. A relaxed day on the course awaits.,['Pesticide Application'],C,0,0.0,
2022-07-24,6,0,Jul,Summer,21.7,77.0,0,overcast,0.66,Overcast and Easy: 21.7°C and cloudy skies. A relaxed day on the course awaits.,['Pesticide Application'],D,0,0.0,
2022-07-24,6,0,Jul,Summer,21.7,77.0,0,overcast,0.66,Overcast and Easy: 21.7°C and cloudy skies. A relaxed day on the course awaits.,['Pesticide Application'],E,0,0.0,
2022-07-24,6,0,Jul,Summer,21.7,77.0,0,overcast,0.66,Overcast and Easy: 21.7°C and cloudy skies. A relaxed day on the course awaits.,['Pesticide Application'],F,0,0.0,
2022-07-24,6,0,Jul,Summer,21.7,77.0,0,overcast,0.66,Overcast and Easy: 21.7°C and cloudy skies. A relaxed day on the course awaits.,['Pesticide Application'],G,0,0.0,
2022-07-25,0,0,Jul,Summer,20.2,86.0,0,sunny,0.43,Mild and Sunny Monday: Start the week right at a cool 20.2°C.,"['Watering', 'Golf Cart Maintenance']",A,0,0.0,
2022-07-25,0,0,Jul,Summer,20.2,86.0,0,sunny,0.43,Mild and Sunny Monday: Start the week right at a cool 20.2°C.,"['Watering', 'Golf Cart Maintenance']",B,0,0.0,
2022-07-25,0,0,Jul,Summer,20.2,86.0,0,sunny,0.43,Mild and Sunny Monday: Start the week right at a cool 20.2°C.,"['Watering', 'Golf Cart Maintenance']",C,0,0.0,
2022-07-25,0,0,Jul,Summer,20.2,86.0,0,sunny,0.43,Mild and Sunny Monday: Start the week right at a cool 20.2°C.,"['Watering', 'Golf Cart Maintenance']",D,0,0.0,
2022-07-25,0,0,Jul,Summer,20.2,86.0,0,sunny,0.43,Mild and Sunny Monday: Start the week right at a cool 20.2°C.,"['Watering', 'Golf Cart Maintenance']",E,1,2.9,"The sun was shining, but the air carried a cooler note, a slight departure from the regular summer heat. Despite this, the conditions were more than adequate for a fulfilling and exacting game. Another delightful round to be cherished."
2022-07-25,0,0,Jul,Summer,20.2,86.0,0,sunny,0.43,Mild and Sunny Monday: Start the week right at a cool 20.2°C.,"['Watering', 'Golf Cart Maintenance']",F,0,0.0,
2022-07-25,0,0,Jul,Summer,20.2,86.0,0,sunny,0.43,Mild and Sunny Monday: Start the week right at a cool 20.2°C.,"['Watering', 'Golf Cart Maintenance']",G,1,3.2,"Despite the clouds, the sun broke through like a spotlight on the greens. The course felt like my own private island paradise."
2022-07-26,1,0,Jul,Summer,18.4,78.0,1,rainy,0.5,Rain and Wind: Conquer the elements with 18.4°C and wind for a memorable game.,['Pathway Maintenance'],A,0,0.0,
2022-07-26,1,0,Jul,Summer,18.4,78.0,1,rainy,0.5,Rain and Wind: Conquer the elements with 18.4°C and wind for a memorable game.,['Pathway Maintenance'],B,0,0.0,
2022-07-26,1,0,Jul,Summer,18.4,78.0,1,rainy,0.5,Rain and Wind: Conquer the elements with 18.4°C and wind for a memorable game.,['Pathway Maintenance'],C,0,0.0,
2022-07-26,1,0,Jul,Summer,18.4,78.0,1,rainy,0.5,Rain and Wind: Conquer the elements with 18.4°C and wind for a memorable game.,['Pathway Maintenance'],D,0,0.0,
2022-07-26,1,0,Jul,Summer,18.4,78.0,1,rainy,0.5,Rain and Wind: Conquer the elements with 18.4°C and wind for a memorable game.,['Pathway Maintenance'],E,0,0.0,
2022-07-26,1,0,Jul,Summer,18.4,78.0,1,rainy,0.5,Rain and Wind: Conquer the elements with 18.4°C and wind for a memorable game.,['Pathway Maintenance'],F,0,0.0,
2022-07-26,1,0,Jul,Summer,18.4,78.0,1,rainy,0.5,Rain and Wind: Conquer the elements with 18.4°C and wind for a memorable game.,['Pathway Maintenance'],G,0,0.0,
2022-07-27,2,0,Jul,Summer,18.9,72.0,1,overcast,0.58,The Cloudy Challenge: 18.9°C and overcast skies await your skills.,['Sprinkler Checks'],A,0,0.0,
2022-07-27,2,0,Jul,Summer,18.9,72.0,1,overcast,0.58,The Cloudy Challenge: 18.9°C and overcast skies await your skills.,['Sprinkler Checks'],B,0,0.0,
2022-07-27,2,0,Jul,Summer,18.9,72.0,1,overcast,0.58,The Cloudy Challenge: 18.9°C and overcast skies await your skills.,['Sprinkler Checks'],C,0,0.0,
2022-07-27,2,0,Jul,Summer,18.9,72.0,1,overcast,0.58,The Cloudy Challenge: 18.9°C and overcast skies await your skills.,['Sprinkler Checks'],D,0,0.0,
2022-07-27,2,0,Jul,Summer,18.9,72.0,1,overcast,0.58,The Cloudy Challenge: 18.9°C and overcast skies await your skills.,['Sprinkler Checks'],E,0,0.0,
2022-07-27,2,0,Jul,Summer,18.9,72.0,1,overcast,0.58,The Cloudy Challenge: 18.9°C and overcast skies await your skills.,['Sprinkler Checks'],F,0,0.0,
2022-07-27,2,0,Jul,Summer,18.9,72.0,1,overcast,0.58,The Cloudy Challenge: 18.9°C and overcast skies await your skills.,['Sprinkler Checks'],G,0,0.0,
2022-07-28,3,0,Jul,Summer,19.7,83.0,1,overcast,0.38,A Windy Affair: Gusts and 19.7°C make for an exciting day on the green.,[],A,0,0.0,
2022-07-28,3,0,Jul,Summer,19.7,83.0,1,overcast,0.38,A Windy Affair: Gusts and 19.7°C make for an exciting day on the green.,[],B,0,0.0,
2022-07-28,3,0,Jul,Summer,19.7,83.0,1,overcast,0.38,A Windy Affair: Gusts and 19.7°C make for an exciting day on the green.,[],C,0,0.0,
2022-07-28,3,0,Jul,Summer,19.7,83.0,1,overcast,0.38,A Windy Affair: Gusts and 19.7°C make for an exciting day on the green.,[],D,0,0.0,
2022-07-28,3,0,Jul,Summer,19.7,83.0,1,overcast,0.38,A Windy Affair: Gusts and 19.7°C make for an exciting day on the green.,[],E,0,0.0,
2022-07-28,3,0,Jul,Summer,19.7,83.0,1,overcast,0.38,A Windy Affair: Gusts and 19.7°C make for an exciting day on the green.,[],F,0,0.0,
2022-07-28,3,0,Jul,Summer,19.7,83.0,1,overcast,0.38,A Windy Affair: Gusts and 19.7°C make for an exciting day on the green.,[],G,0,0.0,
2022-07-29,4,0,Jul,Summer,20.2,77.0,1,sunny,0.67,The Weekend Prequel: Sunny skies and 20.2°C. Start your weekend early!,"['Lawn Mowing', 'Restroom Cleaning']",A,0,0.0,
2022-07-29,4,0,Jul,Summer,20.2,77.0,1,sunny,0.67,The Weekend Prequel: Sunny skies and 20.2°C. Start your weekend early!,"['Lawn Mowing', 'Restroom Cleaning']",B,0,0.0,
2022-07-29,4,0,Jul,Summer,20.2,77.0,1,sunny,0.67,The Weekend Prequel: Sunny skies and 20.2°C. Start your weekend early!,"['Lawn Mowing', 'Restroom Cleaning']",C,0,0.0,
2022-07-29,4,0,Jul,Summer,20.2,77.0,1,sunny,0.67,The Weekend Prequel: Sunny skies and 20.2°C. Start your weekend early!,"['Lawn Mowing', 'Restroom Cleaning']",D,0,0.0,
2022-07-29,4,0,Jul,Summer,20.2,77.0,1,sunny,0.67,The Weekend Prequel: Sunny skies and 20.2°C. Start your weekend early!,"['Lawn Mowing', 'Restroom Cleaning']",E,1,2.9,"A sunlit sky provided ample light, while the wind added just enough challenge to keep the round stimulating. The turf underfoot was impeccably maintained, and the game played out in a most satisfactory fashion."
2022-07-29,4,0,Jul,Summer,20.2,77.0,1,sunny,0.67,The Weekend Prequel: Sunny skies and 20.2°C. Start your weekend early!,"['Lawn Mowing', 'Restroom Cleaning']",F,0,0.0,
2022-07-29,4,0,Jul,Summer,20.2,77.0,1,sunny,0.67,The Weekend Prequel: Sunny skies and 20.2°C. Start your weekend early!,"['Lawn Mowing', 'Restroom Cleaning']",G,0,0.0,
2022-07-30,5,0,Jul,Summer,21.7,74.0,0,sunny,0.7,"Weekend Warrior: Sun, 21.7°C, and you. The perfect golfing trio.",['Sand Trap Maintenance'],A,0,0.0,
2022-07-30,5,0,Jul,Summer,21.7,74.0,0,sunny,0.7,"Weekend Warrior: Sun, 21.7°C, and you. The perfect golfing trio.",['Sand Trap Maintenance'],B,0,0.0,
2022-07-30,5,0,Jul,Summer,21.7,74.0,0,sunny,0.7,"Weekend Warrior: Sun, 21.7°C, and you. The perfect golfing trio.",['Sand Trap Maintenance'],C,0,0.0,
2022-07-30,5,0,Jul,Summer,21.7,74.0,0,sunny,0.7,"Weekend Warrior: Sun, 21.7°C, and you. The perfect golfing trio.",['Sand Trap Maintenance'],D,0,0.0,
2022-07-30,5,0,Jul,Summer,21.7,74.0,0,sunny,0.7,"Weekend Warrior: Sun, 21.7°C, and you. The perfect golfing trio.",['Sand Trap Maintenance'],E,0,0.0,
2022-07-30,5,0,Jul,Summer,21.7,74.0,0,sunny,0.7,"Weekend Warrior: Sun, 21.7°C, and you. The perfect golfing trio.",['Sand Trap Maintenance'],F,0,0.0,
2022-07-30,5,0,Jul,Summer,21.7,74.0,0,sunny,0.7,"Weekend Warrior: Sun, 21.7°C, and you. The perfect golfing trio.",['Sand Trap Maintenance'],G,0,0.0,
2022-07-31,6,0,Jul,Summer,23.4,69.0,1,rainy,0.71,Rainy Conclusion: End July with a splash. 23.4°C and rain offer a refreshing finish.,['Pesticide Application'],A,0,0.0,
2022-07-31,6,0,Jul,Summer,23.4,69.0,1,rainy,0.71,Rainy Conclusion: End July with a splash. 23.4°C and rain offer a refreshing finish.,['Pesticide Application'],B,1,3.4,"Rain, the elixir of my soul, was abundant today. With each swing, I felt as if I was capturing droplets, keeping them forever suspended in a moment of pure bliss."
2022-07-31,6,0,Jul,Summer,23.4,69.0,1,rainy,0.71,Rainy Conclusion: End July with a splash. 23.4°C and rain offer a refreshing finish.,['Pesticide Application'],C,0,0.0,
2022-07-31,6,0,Jul,Summer,23.4,69.0,1,rainy,0.71,Rainy Conclusion: End July with a splash. 23.4°C and rain offer a refreshing finish.,['Pesticide Application'],D,0,0.0,
2022-07-31,6,0,Jul,Summer,23.4,69.0,1,rainy,0.71,Rainy Conclusion: End July with a splash. 23.4°C and rain offer a refreshing finish.,['Pesticide Application'],E,0,0.0,
2022-07-31,6,0,Jul,Summer,23.4,69.0,1,rainy,0.71,Rainy Conclusion: End July with a splash. 23.4°C and rain offer a refreshing finish.,['Pesticide Application'],F,0,0.0,
2022-07-31,6,0,Jul,Summer,23.4,69.0,1,rainy,0.71,Rainy Conclusion: End July with a splash. 23.4°C and rain offer a refreshing finish.,['Pesticide Application'],G,0,0.0,
2022-08-01,0,0,Aug,Summer,25.1,99.0,0,rainy,0.14,"Escape the rainy blues! We've got covered golf bays, perfect for practicing your swing. Plus, free umbrella rentals!","['Pesticide Application', 'Restroom Cleaning', 'Lost and Found Clearance']",A,0,0.0,
2022-08-01,0,0,Aug,Summer,25.1,99.0,0,rainy,0.14,"Escape the rainy blues! We've got covered golf bays, perfect for practicing your swing. Plus, free umbrella rentals!","['Pesticide Application', 'Restroom Cleaning', 'Lost and Found Clearance']",B,0,0.0,
2022-08-01,0,0,Aug,Summer,25.1,99.0,0,rainy,0.14,"Escape the rainy blues! We've got covered golf bays, perfect for practicing your swing. Plus, free umbrella rentals!","['Pesticide Application', 'Restroom Cleaning', 'Lost and Found Clearance']",C,0,0.0,
2022-08-01,0,0,Aug,Summer,25.1,99.0,0,rainy,0.14,"Escape the rainy blues! We've got covered golf bays, perfect for practicing your swing. Plus, free umbrella rentals!","['Pesticide Application', 'Restroom Cleaning', 'Lost and Found Clearance']",D,0,0.0,
2022-08-01,0,0,Aug,Summer,25.1,99.0,0,rainy,0.14,"Escape the rainy blues! We've got covered golf bays, perfect for practicing your swing. Plus, free umbrella rentals!","['Pesticide Application', 'Restroom Cleaning', 'Lost and Found Clearance']",E,0,0.0,
2022-08-01,0,0,Aug,Summer,25.1,99.0,0,rainy,0.14,"Escape the rainy blues! We've got covered golf bays, perfect for practicing your swing. Plus, free umbrella rentals!","['Pesticide Application', 'Restroom Cleaning', 'Lost and Found Clearance']",F,0,0.0,
2022-08-01,0,0,Aug,Summer,25.1,99.0,0,rainy,0.14,"Escape the rainy blues! We've got covered golf bays, perfect for practicing your swing. Plus, free umbrella rentals!","['Pesticide Application', 'Restroom Cleaning', 'Lost and Found Clearance']",G,1,3.7,"It felt like golfing in a rainforest spa—super high humidity and a bit of rain. But man, the course was an adventure waiting to happen."
2022-08-02,1,0,Aug,Summer,26.4,84.0,0,sunny,0.39,It's sunny and warm! Perfect for 18 holes. Book now and get a complimentary sun visor.,"['Watering', 'Driving Range Net Checking']",A,0,0.0,
2022-08-02,1,0,Aug,Summer,26.4,84.0,0,sunny,0.39,It's sunny and warm! Perfect for 18 holes. Book now and get a complimentary sun visor.,"['Watering', 'Driving Range Net Checking']",B,0,0.0,
2022-08-02,1,0,Aug,Summer,26.4,84.0,0,sunny,0.39,It's sunny and warm! Perfect for 18 holes. Book now and get a complimentary sun visor.,"['Watering', 'Driving Range Net Checking']",C,0,0.0,
2022-08-02,1,0,Aug,Summer,26.4,84.0,0,sunny,0.39,It's sunny and warm! Perfect for 18 holes. Book now and get a complimentary sun visor.,"['Watering', 'Driving Range Net Checking']",D,0,0.0,
2022-08-02,1,0,Aug,Summer,26.4,84.0,0,sunny,0.39,It's sunny and warm! Perfect for 18 holes. Book now and get a complimentary sun visor.,"['Watering', 'Driving Range Net Checking']",E,1,2.9,"Under the blazing sun of August, the course remained surprisingly receptive. The summer heat was well-balanced by a moderate level of humidity, making for an undeniably favorable golfing atmosphere. Another sterling round."
2022-08-02,1,0,Aug,Summer,26.4,84.0,0,sunny,0.39,It's sunny and warm! Perfect for 18 holes. Book now and get a complimentary sun visor.,"['Watering', 'Driving Range Net Checking']",F,0,0.0,
2022-08-02,1,0,Aug,Summer,26.4,84.0,0,sunny,0.39,It's sunny and warm! Perfect for 18 holes. Book now and get a complimentary sun visor.,"['Watering', 'Driving Range Net Checking']",G,1,3.4,"Sun, sun, sun! It was a golden day where each shot felt like a mini-vacation. The course was impeccable, like it was waiting just for me."
2022-08-03,2,0,Aug,Summer,25.1,96.0,0,rainy,0.21,"Rain got you down? Lift your spirits with our state-of-the-art, covered driving range.",['Sprinkler Checks'],A,0,0.0,
2022-08-03,2,0,Aug,Summer,25.1,96.0,0,rainy,0.21,"Rain got you down? Lift your spirits with our state-of-the-art, covered driving range.",['Sprinkler Checks'],B,0,0.0,
2022-08-03,2,0,Aug,Summer,25.1,96.0,0,rainy,0.21,"Rain got you down? Lift your spirits with our state-of-the-art, covered driving range.",['Sprinkler Checks'],C,0,0.0,
2022-08-03,2,0,Aug,Summer,25.1,96.0,0,rainy,0.21,"Rain got you down? Lift your spirits with our state-of-the-art, covered driving range.",['Sprinkler Checks'],D,0,0.0,
2022-08-03,2,0,Aug,Summer,25.1,96.0,0,rainy,0.21,"Rain got you down? Lift your spirits with our state-of-the-art, covered driving range.",['Sprinkler Checks'],E,0,0.0,
2022-08-03,2,0,Aug,Summer,25.1,96.0,0,rainy,0.21,"Rain got you down? Lift your spirits with our state-of-the-art, covered driving range.",['Sprinkler Checks'],F,0,0.0,
2022-08-03,2,0,Aug,Summer,25.1,96.0,0,rainy,0.21,"Rain got you down? Lift your spirits with our state-of-the-art, covered driving range.",['Sprinkler Checks'],G,1,3.5,"Golfing under a light drizzle felt like a tropical mist shower. The course, even under the rain, felt like a sanctuary."
2022-08-04,3,0,Aug,Summer,24.1,48.0,0,overcast,0.68,"The weather's overcast, making it the perfect day to golf without squinting. Join us!",['Pathway Maintenance'],A,1,3.3,"You couldn't ask for better conditions! A bit overcast, but hey, no glare, right? Plus, the moderate humidity was like nature's own grip enhancer. I could feel the ball obeying my every command. The crowd was lively; their energy was contagious! More days like this, please!"
2022-08-04,3,0,Aug,Summer,24.1,48.0,0,overcast,0.68,"The weather's overcast, making it the perfect day to golf without squinting. Join us!",['Pathway Maintenance'],B,0,0.0,
2022-08-04,3,0,Aug,Summer,24.1,48.0,0,overcast,0.68,"The weather's overcast, making it the perfect day to golf without squinting. Join us!",['Pathway Maintenance'],C,1,4.6,"Today's overcast conditions were surprisingly agreeable. A temperature of 24.1°C combined with a low humidity of 48% offered a sense of balance on the course. The lack of wind allowed for a more controlled game, though the crowdedness at 0.68 was a bit distracting."
2022-08-04,3,0,Aug,Summer,24.1,48.0,0,overcast,0.68,"The weather's overcast, making it the perfect day to golf without squinting. Join us!",['Pathway Maintenance'],D,0,0.0,
2022-08-04,3,0,Aug,Summer,24.1,48.0,0,overcast,0.68,"The weather's overcast, making it the perfect day to golf without squinting. Join us!",['Pathway Maintenance'],E,0,0.0,
2022-08-04,3,0,Aug,Summer,24.1,48.0,0,overcast,0.68,"The weather's overcast, making it the perfect day to golf without squinting. Join us!",['Pathway Maintenance'],F,0,0.0,
2022-08-04,3,0,Aug,Summer,24.1,48.0,0,overcast,0.68,"The weather's overcast, making it the perfect day to golf without squinting. Join us!",['Pathway Maintenance'],G,0,0.0,
2022-08-05,4,0,Aug,Summer,24.7,98.0,0,rainy,0.2,Summer rains don't need to ruin your game. Join us under our covered golf areas and stay dry!,[],A,0,0.0,
2022-08-05,4,0,Aug,Summer,24.7,98.0,0,rainy,0.2,Summer rains don't need to ruin your game. Join us under our covered golf areas and stay dry!,[],B,0,0.0,
2022-08-05,4,0,Aug,Summer,24.7,98.0,0,rainy,0.2,Summer rains don't need to ruin your game. Join us under our covered golf areas and stay dry!,[],C,0,0.0,
2022-08-05,4,0,Aug,Summer,24.7,98.0,0,rainy,0.2,Summer rains don't need to ruin your game. Join us under our covered golf areas and stay dry!,[],D,0,0.0,
2022-08-05,4,0,Aug,Summer,24.7,98.0,0,rainy,0.2,Summer rains don't need to ruin your game. Join us under our covered golf areas and stay dry!,[],E,0,0.0,
2022-08-05,4,0,Aug,Summer,24.7,98.0,0,rainy,0.2,Summer rains don't need to ruin your game. Join us under our covered golf areas and stay dry!,[],F,0,0.0,
2022-08-05,4,0,Aug,Summer,24.7,98.0,0,rainy,0.2,Summer rains don't need to ruin your game. Join us under our covered golf areas and stay dry!,[],G,1,3.9,I swear the rain today made each green glisten like a jewel. Four hours of play felt like minutes; I didn't want to leave.
2022-08-06,5,0,Aug,Summer,26.5,98.0,0,rainy,0.32,Rain in the forecast? No worries! Play golf and stay dry at our indoor simulation stations.,[],A,0,0.0,
2022-08-06,5,0,Aug,Summer,26.5,98.0,0,rainy,0.32,Rain in the forecast? No worries! Play golf and stay dry at our indoor simulation stations.,[],B,0,0.0,
2022-08-06,5,0,Aug,Summer,26.5,98.0,0,rainy,0.32,Rain in the forecast? No worries! Play golf and stay dry at our indoor simulation stations.,[],C,0,0.0,
2022-08-06,5,0,Aug,Summer,26.5,98.0,0,rainy,0.32,Rain in the forecast? No worries! Play golf and stay dry at our indoor simulation stations.,[],D,0,0.0,
2022-08-06,5,0,Aug,Summer,26.5,98.0,0,rainy,0.32,Rain in the forecast? No worries! Play golf and stay dry at our indoor simulation stations.,[],E,0,0.0,
2022-08-06,5,0,Aug,Summer,26.5,98.0,0,rainy,0.32,Rain in the forecast? No worries! Play golf and stay dry at our indoor simulation stations.,[],F,0,0.0,
2022-08-06,5,0,Aug,Summer,26.5,98.0,0,rainy,0.32,Rain in the forecast? No worries! Play golf and stay dry at our indoor simulation stations.,[],G,1,4.2,Another rain-drenched day but in the most magical way. It's like the golf gods wanted to test my skills in a tropical storm. Challenge accepted!
2022-08-07,6,0,Aug,Summer,27.6,78.0,0,rainy,0.72,Don't let the rain stop you! Our advanced drainage system keeps the course playable even during showers.,"['Cleaning Amenities', 'Bunker Raking']",A,0,0.0,
2022-08-07,6,0,Aug,Summer,27.6,78.0,0,rainy,0.72,Don't let the rain stop you! Our advanced drainage system keeps the course playable even during showers.,"['Cleaning Amenities', 'Bunker Raking']",B,0,0.0,
2022-08-07,6,0,Aug,Summer,27.6,78.0,0,rainy,0.72,Don't let the rain stop you! Our advanced drainage system keeps the course playable even during showers.,"['Cleaning Amenities', 'Bunker Raking']",C,0,0.0,
2022-08-07,6,0,Aug,Summer,27.6,78.0,0,rainy,0.72,Don't let the rain stop you! Our advanced drainage system keeps the course playable even during showers.,"['Cleaning Amenities', 'Bunker Raking']",D,0,0.0,
2022-08-07,6,0,Aug,Summer,27.6,78.0,0,rainy,0.72,Don't let the rain stop you! Our advanced drainage system keeps the course playable even during showers.,"['Cleaning Amenities', 'Bunker Raking']",E,0,0.0,
